descriptor;source device;target device;app;screenshot;precision;recall;time;mode
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;ColorNote_Notepad_4.1.4;Screenshot_0;0.5;0.5;0.6045;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Cute_Text_Photo_Maker_and_Editor_1.0;Screenshot_0;1;1;0.864;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Death_Note_3.1.5;Screenshot_0;0;0;0.6884;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Diario_Segreto_2.8;Screenshot_0;0.142857143;0.125;0.766;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Document_Manager_1.9;Screenshot_0;0.333333333;0.3;0.5482;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Fancy_Text_Free_3.5;Screenshot_0;0.625;0.625;0.6924;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Fast_Notepad_1.4.4;Screenshot_0;0.75;0.75;0.6783;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Floating_Stickies_2.1;Screenshot_0;0.857142857;0.857142857;0.7496;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;GenialWriting_1.38.0811;Screenshot_0;1;0.5;0.681;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;GirlsDiary_1.9.5;Screenshot_0;0.333333333;0.333333333;0.6488;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;GNotes_1.8.3.8;Screenshot_0;0.5;0.5;0.7229;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;GO_Note_Widget_2.33;Screenshot_0;0.625;0.625;0.6359;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Gratitude_journal_-_Private_Diary_3.0.7;Screenshot_0;0.333333333;0.333333333;0.6737;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Handrite_2.16;Screenshot_0;0.5;0.5;0.5745;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Handy_Journal_3.1.3;Screenshot_0;0;0;0.6713;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Hashnote_1.5.1;Screenshot_0;0.5;0.5;0.7383;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;iPhone_Notifications_Lite_6.4;Screenshot_0;0.5;0.333333333;0.6763;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;JotterPad_12.10.3-pi;Screenshot_0;1;0.909090909;0.5469;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Just_Note_1.1.1;Screenshot_0;0.666666667;0.666666667;0.688;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Khmer_Notes_1.0.3;Screenshot_0;0;0;0.6853;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Kingsoft_Clip_1.0.1_1.5.1;Screenshot_0;0.285714286;0.285714286;0.684;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Magnum_Opus_1.22;Screenshot_0;0.666666667;0.5;0.7283;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Mindjet_Maps_4.1;Screenshot_0;0.75;0.6;0.6186;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Mio_Diario_2.0.19;Screenshot_0;0.2;0.166666667;0.687;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;MyBitCast_1.0.17.7621;Screenshot_0;0.75;0.6;0.701;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;My_Diary_6.1;Screenshot_0;0.878787879;0.878787879;0.6551;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Native_Clipboard_4.7.2;Screenshot_0;0;0;0.6828;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;NOTA_2.13;Screenshot_0;1;0.666666667;0.656;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;NoteLedge_Lite_1.4.1;Screenshot_0;0.454545455;0.416666667;0.7238;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;notePad+_3.2.10;Screenshot_0;0.4;0.4;0.781;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Notepad_(Blocco_note)_2.3.8;Screenshot_0;1;1;0.7835;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Notepad_Plus_-_To-Do_&_Diary_1.2.0;Screenshot_0;0.5;0.5;0.5825;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Notes_(Beta)_1.07;Screenshot_0;0.153846154;0.153846154;0.6312;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Notes_Plus_1.0.0;Screenshot_0;0.777777778;0.777777778;0.7763;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Notes_with_Password_0.1;Screenshot_0;0.6;0.6;0.585;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Notif_0.7.1;Screenshot_0;0.466666667;0.466666667;0.6182;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;NTW_Lite!_1.89b;Screenshot_0;0;0;0.7085;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;OCR_Scanner_-_Text_to_Speech._Voice_to_Text_1.4;Screenshot_0;0.555555556;0.555555556;0.7443;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Office_365_Admin_3.5.0.0;Screenshot_0;0.5;0.166666667;0.6043;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Office_Documents_Viewer_(Free)_1.26.19;Screenshot_0;0.5;0.5;0.6257;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;OI_Notepad_1.3;Screenshot_0;0;0;0.6608;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Open365_2.0.4;Screenshot_0;0.4;0.4;0.5964;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Open_Note_1.2.2016;Screenshot_0;0.428571429;0.428571429;0.7376;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Paper_Formats_v7;Screenshot_0;0.48;0.48;0.6603;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Password_Notes_1.0;Screenshot_0;0.6;0.6;0.5714;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;PostStatut_5;Screenshot_0;0.3125;0.294117647;0.682;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Quickoffice_-_Google_Apps_6.5.1.12;Screenshot_0;0.333333333;0.333333333;0.6542;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;QuickThoughts_2.17.6;Screenshot_0;0.333333333;0.333333333;0.5983;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Quick_Notes_1.0.2;Screenshot_0;0.444444444;0.444444444;0.6757;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Quick_Notes_1.3.0;Screenshot_0;0.333333333;0.333333333;0.7884;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Quotes_Kingdom_1.0;Screenshot_0;1;0.25;0.796;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;QwickNote_1.0;Screenshot_0;0.2;0.2;0.6112;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Read_Out_1.0.0;Screenshot_0;0.75;0.75;0.6906;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Safe_Notes_1.7;Screenshot_0;0.5;0.4;0.6368;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Schedule_Deluxe_3.7.2;Screenshot_0;0.181818182;0.166666667;0.6292;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;SC_2.0;Screenshot_0;0;0;0.6206;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Secret_Notes2_1.2;Screenshot_0;0.555555556;0.555555556;0.7749;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Secure_Notes_1.4.4;Screenshot_0;0.5;0.5;0.61;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;SimpleNotes_3.6.1;Screenshot_0;1;1;0.698;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Simple_Notepad_1.8.8;Screenshot_0;1;0.6;0.6362;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Speechnotes_1.69;Screenshot_0;1;0.333333333;0.6474;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Status_New_3.9;Screenshot_0;0.5;0.5;0.776;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Sync_Notes_-_Notepad_5.0;Screenshot_0;0;0;0.7014;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Tamil_Keyboard_1.6.2;Screenshot_0;0.2;0.2;0.5942;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Tasks_&_Notes_11.7.11;Screenshot_0;0.235294118;0.235294118;0.6143;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Texpand_1.8.7;Screenshot_0;0.75;0.75;0.6451;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;TextWarrior_0.93;Screenshot_0;1;1;0.5395;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Text_Scanner_(Scan_Computer)_-_Voice_Read_Pro;Screenshot_0;0.5;0.5;0.655;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Text_Viewer_0.1.11;Screenshot_0;1;0.25;0.6163;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;To-Do_List_Widget_2.0;Screenshot_0;0.769230769;0.769230769;0.6788;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Todoist_15.0.3;Screenshot_0;0.375;0.375;0.6618;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;To_Do_Reminder_2.68.50;Screenshot_0;0.714285714;0.714285714;0.6901;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Turbo_Editor_2.4;Screenshot_0;0.666666667;0.285714286;0.7234;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Txt_Reader_e_Writer_1.9;Screenshot_0;1;0.6;0.6012;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Unicode_-_Bijoy_Converter_2.0.0;Screenshot_0;0.285714286;0.285714286;0.6032;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Voice_to_Text_1.0.0;Screenshot_0;0.75;0.75;0.6202;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;WeNote_1.89;Screenshot_0;0.444444444;0.363636364;0.6148;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;WhatTheFont_1.1.1;Screenshot_0;0.083333333;0.08;0.6471;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Writeaday_2.7.0;Screenshot_0;0.333333333;0.333333333;0.8007;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Writeometer_1.9.1;Screenshot_0;0.333333333;0.333333333;0.8144;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Writer_1.1;Screenshot_0;0;0;0.6212;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Writer_Plus_1.46;Screenshot_0;0.714285714;0.625;0.6854;cropped
sikuli_cropped;Google Nexus 5;Pixel_2_XL_API_25;Write_Urdu_On_Photo_1.0.5;Screenshot_0;0.857142857;0.666666667;0.685;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;AcsNote_8.03;Screenshot_0;0.586206897;0.586206897;0.4052;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Appunti_4.02.1082481;Screenshot_0;0.538461538;0.538461538;0.4299;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;appunti_scritto_0.0.16;Screenshot_0;1;1;0.369;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;ASCII_Text_Symbols_1.0;Screenshot_0;0.821428571;0.821428571;0.3995;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Bangla_Note_2.3;Screenshot_0;1;0.857142857;0.3819;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Belt.io_1.0.1;Screenshot_0;0.666666667;0.666666667;0.378;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Catch_Notes_5.2.11;Screenshot_0;0.666666667;0.666666667;0.3827;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Cek_Pulsa_Kuota_Semua_Operator_Seluler_1.2;Screenshot_0;0.909090909;0.588235294;0.5106;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Character_Story_Planner_2_1.91;Screenshot_0;0.75;0.75;0.3699;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Clipboard_Contents_6.3.1.10;Screenshot_0;1;0.571428571;0.4207;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Clipboard_Manager_4;Screenshot_0;1;0.6;0.3588;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;ColorNote_Notepad_4.1.4;Screenshot_0;0.5;0.5;0.3873;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Cute_Text_Photo_Maker_and_Editor_1.0;Screenshot_0;1;1;0.4437;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Death_Note_3.1.5;Screenshot_0;1;0.142857143;0.3814;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Diario_Segreto_2.8;Screenshot_0;0.285714286;0.25;0.4714;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Document_Manager_1.9;Screenshot_0;0.777777778;0.7;0.3499;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Fancy_Text_Free_3.5;Screenshot_0;1;1;0.4505;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Fast_Notepad_1.4.4;Screenshot_0;0.5;0.5;0.3543;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Floating_Stickies_2.1;Screenshot_0;0.428571429;0.428571429;0.4549;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;GenialWriting_1.38.0811;Screenshot_0;1;0.5;0.3735;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;GirlsDiary_1.9.5;Screenshot_0;0.666666667;0.666666667;0.3328;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;GNotes_1.8.3.8;Screenshot_0;0.5;0.5;0.4467;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;GO_Note_Widget_2.33;Screenshot_0;0.625;0.625;0.4048;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Gratitude_journal_-_Private_Diary_3.0.7;Screenshot_0;0.333333333;0.333333333;0.415;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Handrite_2.16;Screenshot_0;1;1;0.3755;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Handy_Journal_3.1.3;Screenshot_0;0.333333333;0.333333333;0.403;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Hashnote_1.5.1;Screenshot_0;0.25;0.25;0.3872;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;iPhone_Notifications_Lite_6.4;Screenshot_0;0.5;0.333333333;0.42;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;JotterPad_12.10.3-pi;Screenshot_0;1;0.909090909;0.3477;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Just_Note_1.1.1;Screenshot_0;0.166666667;0.166666667;0.4465;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Khmer_Notes_1.0.3;Screenshot_0;0.25;0.25;0.4095;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Kingsoft_Clip_1.0.1_1.5.1;Screenshot_0;0.285714286;0.285714286;0.4464;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Magnum_Opus_1.22;Screenshot_0;1;0.75;0.393;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Mindjet_Maps_4.1;Screenshot_0;0.75;0.6;0.3566;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Mio_Diario_2.0.19;Screenshot_0;0.5;0.5;0.4127;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;MyBitCast_1.0.17.7621;Screenshot_0;0.75;0.6;0.4032;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;My_Diary_6.1;Screenshot_0;0.939393939;0.939393939;0.4626;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Native_Clipboard_4.7.2;Screenshot_0;0;0;0.3443;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;NOTA_2.13;Screenshot_0;1;0.333333333;0.4303;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;NoteLedge_Lite_1.4.1;Screenshot_0;0.619047619;0.541666667;0.4517;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;notePad+_3.2.10;Screenshot_0;0.6;0.6;0.4993;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Notepad_(Blocco_note)_2.3.8;Screenshot_0;1;1;0.4677;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Notepad_Plus_-_To-Do_&_Diary_1.2.0;Screenshot_0;1;1;0.4125;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Notes_(Beta)_1.07;Screenshot_0;0.307692308;0.307692308;0.3666;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Notes_Plus_1.0.0;Screenshot_0;0.777777778;0.777777778;0.5116;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Notes_with_Password_0.1;Screenshot_0;0.4;0.4;0.3326;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Notif_0.7.1;Screenshot_0;0.666666667;0.666666667;0.3927;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;NTW_Lite!_1.89b;Screenshot_0;0;0;0.4475;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;OCR_Scanner_-_Text_to_Speech._Voice_to_Text_1.4;Screenshot_0;1;1;0.4479;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Office_365_Admin_3.5.0.0;Screenshot_0;0.666666667;0.333333333;0.3585;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Office_Documents_Viewer_(Free)_1.26.19;Screenshot_0;0.5;0.5;0.3897;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;OI_Notepad_1.3;Screenshot_0;0.666666667;0.333333333;0.369;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Open365_2.0.4;Screenshot_0;0.4;0.4;0.3642;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Open_Note_1.2.2016;Screenshot_0;0.714285714;0.714285714;0.415;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Paper_Formats_v7;Screenshot_0;0.64;0.64;0.3639;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Password_Notes_1.0;Screenshot_0;0.4;0.4;0.3342;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;PostStatut_5;Screenshot_0;0.882352941;0.882352941;0.3915;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Quickoffice_-_Google_Apps_6.5.1.12;Screenshot_0;0.333333333;0.333333333;0.3669;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;QuickThoughts_2.17.6;Screenshot_0;1;1;0.368;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Quick_Notes_1.0.2;Screenshot_0;0.444444444;0.444444444;0.451;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Quick_Notes_1.3.0;Screenshot_0;0.666666667;0.666666667;0.4467;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Quotes_Kingdom_1.0;Screenshot_0;1;0.5;0.427;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;QwickNote_1.0;Screenshot_0;0.1;0.1;0.4031;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Read_Out_1.0.0;Screenshot_0;0.75;0.75;0.444;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Safe_Notes_1.7;Screenshot_0;0.5;0.2;0.3972;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Schedule_Deluxe_3.7.2;Screenshot_0;0.333333333;0.333333333;0.3597;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;SC_2.0;Screenshot_0;0.222222222;0.222222222;0.3559;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Secret_Notes2_1.2;Screenshot_0;0.666666667;0.666666667;0.469;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Secure_Notes_1.4.4;Screenshot_0;0.666666667;0.666666667;0.4102;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;SimpleNotes_3.6.1;Screenshot_0;1;1;0.43;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Simple_Notepad_1.8.8;Screenshot_0;1;1;0.4316;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Speechnotes_1.69;Screenshot_0;1;0.555555556;0.4357;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Status_New_3.9;Screenshot_0;0.724137931;0.65625;0.4655;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Sync_Notes_-_Notepad_5.0;Screenshot_0;1;1;0.3973;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Tamil_Keyboard_1.6.2;Screenshot_0;0.4;0.4;0.3822;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Tasks_&_Notes_11.7.11;Screenshot_0;0.470588235;0.470588235;0.4007;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Texpand_1.8.7;Screenshot_0;0.875;0.875;0.4402;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;TextWarrior_0.93;Screenshot_0;1;1;0.3686;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Text_Scanner_(Scan_Computer)_-_Voice_Read_Pro;Screenshot_0;0.833333333;0.833333333;0.4095;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Text_Viewer_0.1.11;Screenshot_0;1;0.25;0.4488;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;To-Do_List_Widget_2.0;Screenshot_0;0.615384615;0.615384615;0.4043;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Todoist_15.0.3;Screenshot_0;0.75;0.75;0.3923;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;To_Do_Reminder_2.68.50;Screenshot_0;0.714285714;0.714285714;0.4571;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Turbo_Editor_2.4;Screenshot_0;0.666666667;0.285714286;0.3676;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Txt_Reader_e_Writer_1.9;Screenshot_0;1;0.2;0.4408;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Unicode_-_Bijoy_Converter_2.0.0;Screenshot_0;0.571428571;0.571428571;0.3769;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Voice_to_Text_1.0.0;Screenshot_0;0.75;0.75;0.4208;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;WeNote_1.89;Screenshot_0;0.888888889;0.727272727;0.3915;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;WhatTheFont_1.1.1;Screenshot_0;0.5;0.48;0.3852;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Writeaday_2.7.0;Screenshot_0;0.333333333;0.333333333;0.414;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Writeometer_1.9.1;Screenshot_0;0.333333333;0.333333333;0.5653;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Writer_1.1;Screenshot_0;1;0.4;0.392;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Writer_Plus_1.46;Screenshot_0;0.571428571;0.5;0.4066;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_API_25;Write_Urdu_On_Photo_1.0.5;Screenshot_0;1;0.444444444;0.4512;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_XL_API_25;AcsNote_8.03;Screenshot_0;0.586206897;0.586206897;0.4067;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_XL_API_25;Appunti_4.02.1082481;Screenshot_0;0.538461538;0.538461538;0.4318;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_XL_API_25;appunti_scritto_0.0.16;Screenshot_0;1;1;0.326;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_XL_API_25;ASCII_Text_Symbols_1.0;Screenshot_0;0.821428571;0.821428571;0.4039;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_XL_API_25;Bangla_Note_2.3;Screenshot_0;1;0.857142857;0.3949;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_XL_API_25;Belt.io_1.0.1;Screenshot_0;0.666666667;0.666666667;0.3957;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_XL_API_25;Catch_Notes_5.2.11;Screenshot_0;0.666666667;0.666666667;0.3883;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_XL_API_25;Cek_Pulsa_Kuota_Semua_Operator_Seluler_1.2;Screenshot_0;0.909090909;0.588235294;0.5263;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_XL_API_25;Character_Story_Planner_2_1.91;Screenshot_0;0.75;0.75;0.3958;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_XL_API_25;Clipboard_Contents_6.3.1.10;Screenshot_0;1;0.571428571;0.435;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_XL_API_25;Clipboard_Manager_4;Screenshot_0;1;0.6;0.3566;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_XL_API_25;ColorNote_Notepad_4.1.4;Screenshot_0;0.5;0.5;0.3798;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_XL_API_25;Cute_Text_Photo_Maker_and_Editor_1.0;Screenshot_0;1;1;0.441;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_XL_API_25;Death_Note_3.1.5;Screenshot_0;1;0.142857143;0.374;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_XL_API_25;Diario_Segreto_2.8;Screenshot_0;0.285714286;0.25;0.4676;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_XL_API_25;Document_Manager_1.9;Screenshot_0;0.777777778;0.7;0.3449;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_XL_API_25;Fancy_Text_Free_3.5;Screenshot_0;1;1;0.4606;cropped
sikuli_cropped;Google Nexus 5;Pixel_3a_XL_API_25;Fast_Notepad_1.4.4;Screenshot_0;0.5;0.5;0.3835;cropped
